Category,Image,R_LA_5,R_LAC_5,R_A_5,N_LA_5,N_LAC_5,N_A_5,R_LA_10,R_LAC_10,R_A_10,N_LA_10,N_LAC_10,N_A_10,R_LA_15,R_LAC_15,R_A_15,N_LA_15,N_LAC_15,N_A_15,R_LA_20,R_LAC_20,R_A_20,N_LA_20,N_LAC_20,N_A_20,R_LA_25,R_LAC_25,R_A_25,N_LA_25,N_LAC_25,N_A_25,R_LA_30,R_LAC_30,R_A_30,N_LA_30,N_LAC_30,N_A_30,R_LA_35,R_LAC_35,R_A_35,N_LA_35,N_LAC_35,N_A_35,R_LA_40,R_LAC_40,R_A_40,N_LA_40,N_LAC_40,N_A_40
train,066_2_c2_001569,4.0,3.0,1.0,4.0,1.0,3.0,7.0,4.0,3.0,5.0,4.0,2.0,3.0,15.0,5.0,15.0,11.0,1.0,10.0,18.0,10.0,13.0,12.0,13.0,14.0,22.0,9.0,14.0,24.0,9.0,5.0,15.0,25.0,22.0,4.0,9.0,2.0,13.0,5.0,15.0,29.0,12.0,12.0,23.0,11.0,29.0,35.0,23.0
train,066_2_c2_001570,4.0,3.0,1.0,4.0,1.0,3.0,7.0,4.0,3.0,5.0,4.0,9.0,13.0,10.0,12.0,12.0,8.0,6.0,3.0,7.0,20.0,17.0,5.0,20.0,4.0,10.0,21.0,4.0,6.0,3.0,4.0,29.0,14.0,9.0,26.0,23.0,20.0,15.0,7.0,20.0,5.0,8.0,6.0,17.0,7.0,35.0,7.0,13.0
train,066_2_c2_001571,4.0,3.0,1.0,4.0,1.0,3.0,7.0,4.0,3.0,5.0,4.0,9.0,13.0,10.0,12.0,12.0,8.0,6.0,3.0,7.0,20.0,17.0,5.0,20.0,4.0,6.0,21.0,4.0,6.0,3.0,4.0,29.0,5.0,5.0,26.0,23.0,20.0,15.0,7.0,20.0,5.0,8.0,6.0,17.0,23.0,35.0,7.0,13.0
train,066_2_c2_001572,5.0,5.0,3.0,2.0,2.0,2.0,1.0,6.0,7.0,4.0,5.0,3.0,7.0,5.0,10.0,13.0,12.0,4.0,16.0,20.0,17.0,7.0,4.0,9.0,2.0,7.0,6.0,7.0,10.0,17.0,2.0,2.0,16.0,27.0,21.0,13.0,13.0,14.0,18.0,25.0,16.0,28.0,19.0,2.0,16.0,8.0,32.0,4.0
train,066_2_c2_001573,1.0,4.0,5.0,3.0,4.0,5.0,2.0,1.0,1.0,8.0,3.0,6.0,14.0,7.0,2.0,5.0,14.0,5.0,2.0,17.0,2.0,2.0,13.0,7.0,6.0,2.0,23.0,8.0,22.0,8.0,6.0,11.0,20.0,30.0,16.0,16.0,6.0,5.0,23.0,16.0,34.0,5.0,21.0,22.0,3.0,33.0,13.0,18.0
train,066_2_c2_001574,1.0,4.0,5.0,3.0,4.0,5.0,2.0,9.0,10.0,8.0,3.0,6.0,2.0,6.0,15.0,14.0,2.0,15.0,15.0,19.0,11.0,9.0,3.0,2.0,20.0,9.0,24.0,10.0,8.0,2.0,20.0,24.0,8.0,14.0,2.0,2.0,10.0,11.0,14.0,8.0,32.0,23.0,9.0,6.0,2.0,2.0,3.0,17.0
train,066_2_c2_001575,5.0,5.0,3.0,5.0,5.0,1.0,9.0,2.0,9.0,7.0,8.0,8.0,8.0,9.0,1.0,3.0,7.0,7.0,12.0,11.0,9.0,4.0,6.0,14.0,13.0,14.0,22.0,9.0,15.0,6.0,13.0,21.0,17.0,20.0,7.0,14.0,16.0,19.0,12.0,18.0,31.0,10.0,15.0,25.0,1.0,19.0,39.0,14.0
train,066_2_c2_001576,3.0,1.0,2.0,5.0,5.0,1.0,3.0,3.0,2.0,7.0,8.0,8.0,1.0,8.0,4.0,3.0,7.0,7.0,18.0,14.0,19.0,10.0,16.0,3.0,25.0,21.0,18.0,15.0,7.0,20.0,25.0,28.0,22.0,6.0,19.0,22.0,14.0,24.0,20.0,24.0,26.0,9.0,4.0,3.0,22.0,15.0,21.0,11.0
train,066_2_c2_001577,1.0,4.0,5.0,3.0,4.0,5.0,2.0,1.0,1.0,8.0,3.0,6.0,14.0,7.0,2.0,5.0,14.0,5.0,20.0,17.0,2.0,2.0,2.0,7.0,6.0,24.0,10.0,8.0,22.0,8.0,28.0,9.0,4.0,8.0,8.0,4.0,32.0,2.0,13.0,1.0,22.0,26.0,2.0,30.0,36.0,4.0,2.0,20.0
train,066_2_c2_001578,4.0,3.0,1.0,4.0,1.0,3.0,7.0,4.0,3.0,5.0,4.0,2.0,3.0,15.0,5.0,15.0,11.0,1.0,10.0,18.0,10.0,3.0,18.0,4.0,5.0,10.0,9.0,14.0,24.0,9.0,5.0,15.0,14.0,9.0,4.0,10.0,2.0,13.0,27.0,15.0,18.0,22.0,40.0,10.0,20.0,16.0,11.0,3.0
train,066_2_c2_001579,3.0,1.0,2.0,4.0,1.0,3.0,8.0,5.0,4.0,9.0,2.0,4.0,10.0,12.0,6.0,8.0,3.0,2.0,9.0,1.0,1.0,19.0,9.0,6.0,1.0,4.0,4.0,6.0,2.0,4.0,1.0,14.0,3.0,15.0,9.0,7.0,30.0,11.0,3.0,26.0,25.0,3.0,3.0,7.0,9.0,11.0,28.0,38.0
train,066_2_c2_001580,5.0,5.0,3.0,2.0,2.0,2.0,10.0,10.0,7.0,2.0,1.0,1.0,5.0,3.0,13.0,6.0,6.0,12.0,13.0,19.0,18.0,14.0,14.0,12.0,11.0,13.0,17.0,16.0,14.0,21.0,11.0,3.0,1.0,19.0,18.0,30.0,25.0,25.0,31.0,29.0,19.0,30.0,16.0,36.0,14.0,20.0,36.0,12.0
train,066_2_c2_001581,5.0,5.0,3.0,4.0,1.0,3.0,10.0,2.0,7.0,1.0,2.0,4.0,7.0,11.0,10.0,7.0,15.0,13.0,6.0,2.0,4.0,18.0,20.0,17.0,23.0,17.0,8.0,25.0,23.0,18.0,23.0,25.0,19.0,26.0,11.0,18.0,5.0,18.0,6.0,33.0,30.0,17.0,11.0,34.0,19.0,18.0,22.0,27.0
train,066_2_c2_001582,1.0,4.0,5.0,3.0,4.0,5.0,2.0,1.0,1.0,8.0,3.0,6.0,14.0,7.0,2.0,5.0,13.0,5.0,2.0,17.0,2.0,14.0,14.0,1.0,6.0,2.0,23.0,16.0,14.0,21.0,6.0,11.0,20.0,19.0,25.0,30.0,6.0,11.0,23.0,29.0,19.0,30.0,21.0,6.0,3.0,20.0,36.0,12.0
train,066_2_c2_001583,1.0,4.0,5.0,1.0,3.0,4.0,2.0,1.0,1.0,3.0,7.0,5.0,14.0,7.0,2.0,11.0,5.0,3.0,2.0,20.0,2.0,5.0,1.0,10.0,6.0,24.0,23.0,20.0,21.0,1.0,6.0,16.0,20.0,24.0,1.0,28.0,6.0,34.0,23.0,35.0,17.0,31.0,21.0,35.0,3.0,27.0,25.0,36.0
train,066_2_c2_001584,1.0,4.0,5.0,3.0,4.0,5.0,2.0,9.0,10.0,8.0,3.0,6.0,2.0,6.0,15.0,14.0,2.0,15.0,15.0,4.0,11.0,9.0,3.0,2.0,20.0,11.0,24.0,10.0,8.0,2.0,20.0,24.0,8.0,14.0,2.0,2.0,10.0,11.0,10.0,28.0,12.0,23.0,9.0,6.0,26.0,2.0,3.0,17.0
train,066_2_c3_001585,4.0,3.0,1.0,4.0,1.0,3.0,7.0,4.0,3.0,5.0,4.0,9.0,13.0,10.0,12.0,12.0,8.0,6.0,3.0,7.0,20.0,17.0,5.0,20.0,4.0,6.0,21.0,4.0,6.0,3.0,4.0,29.0,14.0,9.0,26.0,23.0,20.0,15.0,7.0,20.0,5.0,8.0,6.0,17.0,7.0,35.0,7.0,13.0
train,066_2_c3_001586,4.0,3.0,1.0,4.0,1.0,3.0,7.0,4.0,3.0,5.0,4.0,2.0,3.0,15.0,5.0,15.0,11.0,1.0,10.0,18.0,10.0,3.0,18.0,4.0,5.0,10.0,9.0,14.0,24.0,9.0,5.0,15.0,14.0,9.0,4.0,10.0,2.0,13.0,27.0,15.0,18.0,22.0,40.0,10.0,20.0,16.0,11.0,3.0
train,066_2_c3_001587,1.0,4.0,5.0,1.0,3.0,4.0,2.0,1.0,1.0,3.0,7.0,5.0,11.0,7.0,2.0,11.0,5.0,3.0,16.0,20.0,17.0,5.0,1.0,18.0,2.0,16.0,6.0,1.0,20.0,13.0,2.0,2.0,16.0,21.0,3.0,17.0,32.0,14.0,13.0,13.0,3.0,13.0,19.0,2.0,36.0,39.0,15.0,39.0
train,066_2_c3_001588,3.0,1.0,2.0,5.0,5.0,1.0,3.0,3.0,2.0,7.0,8.0,8.0,1.0,8.0,4.0,3.0,7.0,7.0,18.0,14.0,19.0,10.0,16.0,3.0,25.0,21.0,18.0,15.0,7.0,20.0,25.0,28.0,22.0,6.0,19.0,22.0,14.0,24.0,20.0,24.0,26.0,9.0,4.0,3.0,22.0,15.0,21.0,11.0
train,066_2_c3_001589,3.0,1.0,2.0,5.0,5.0,1.0,3.0,3.0,2.0,9.0,2.0,4.0,1.0,8.0,4.0,8.0,3.0,2.0,18.0,14.0,19.0,10.0,16.0,3.0,25.0,21.0,18.0,15.0,7.0,20.0,25.0,28.0,22.0,6.0,19.0,22.0,14.0,24.0,20.0,24.0,26.0,9.0,4.0,3.0,22.0,15.0,21.0,11.0
train,066_2_c3_001590,1.0,4.0,5.0,3.0,4.0,5.0,2.0,1.0,1.0,8.0,3.0,6.0,14.0,7.0,2.0,5.0,14.0,5.0,20.0,8.0,3.0,15.0,2.0,7.0,21.0,24.0,10.0,3.0,4.0,14.0,28.0,9.0,4.0,8.0,8.0,4.0,32.0,2.0,13.0,1.0,22.0,26.0,2.0,30.0,36.0,4.0,2.0,20.0
train,066_2_c3_001591,1.0,4.0,5.0,3.0,4.0,5.0,2.0,1.0,1.0,8.0,3.0,6.0,14.0,7.0,2.0,5.0,14.0,5.0,20.0,17.0,2.0,2.0,2.0,7.0,6.0,24.0,10.0,8.0,22.0,8.0,28.0,9.0,4.0,8.0,8.0,4.0,8.0,2.0,2.0,1.0,22.0,26.0,2.0,30.0,15.0,4.0,32.0,4.0
train,066_2_c3_001592,3.0,1.0,2.0,1.0,3.0,4.0,8.0,5.0,4.0,3.0,7.0,5.0,10.0,12.0,6.0,11.0,5.0,3.0,9.0,1.0,1.0,5.0,1.0,18.0,1.0,4.0,4.0,1.0,20.0,13.0,1.0,14.0,3.0,21.0,3.0,17.0,4.0,3.0,29.0,13.0,3.0,13.0,38.0,13.0,35.0,39.0,15.0,39.0
train,066_2_c3_001593,1.0,4.0,5.0,3.0,4.0,5.0,2.0,1.0,1.0,8.0,3.0,6.0,14.0,7.0,2.0,5.0,14.0,5.0,2.0,17.0,2.0,2.0,13.0,7.0,6.0,2.0,23.0,8.0,22.0,8.0,6.0,11.0,20.0,30.0,16.0,16.0,6.0,5.0,23.0,16.0,2.0,5.0,21.0,22.0,27.0,32.0,13.0,18.0
train,066_2_c3_001594,1.0,4.0,5.0,3.0,4.0,5.0,2.0,1.0,1.0,8.0,3.0,6.0,14.0,7.0,2.0,5.0,14.0,5.0,20.0,8.0,3.0,15.0,2.0,7.0,6.0,24.0,10.0,3.0,4.0,14.0,28.0,9.0,4.0,8.0,8.0,4.0,8.0,2.0,2.0,1.0,22.0,26.0,2.0,30.0,15.0,4.0,2.0,20.0
train,066_2_c3_001595,2.0,2.0,4.0,3.0,4.0,5.0,6.0,7.0,6.0,6.0,9.0,7.0,11.0,13.0,3.0,4.0,9.0,10.0,14.0,3.0,16.0,10.0,16.0,3.0,24.0,18.0,2.0,12.0,7.0,20.0,24.0,27.0,12.0,6.0,13.0,15.0,22.0,20.0,21.0,3.0,35.0,9.0,39.0,21.0,24.0,10.0,21.0,6.0
train,066_2_c3_001596,4.0,3.0,1.0,5.0,5.0,1.0,1.0,4.0,1.0,7.0,8.0,8.0,11.0,15.0,10.0,3.0,7.0,7.0,16.0,20.0,17.0,10.0,16.0,3.0,2.0,16.0,6.0,15.0,7.0,20.0,2.0,2.0,16.0,6.0,19.0,22.0,13.0,14.0,18.0,24.0,26.0,9.0,19.0,2.0,16.0,15.0,21.0,11.0
train,066_2_c3_001597,1.0,4.0,5.0,3.0,4.0,5.0,1.0,1.0,1.0,8.0,3.0,6.0,11.0,7.0,10.0,5.0,14.0,5.0,16.0,20.0,17.0,2.0,2.0,7.0,2.0,16.0,6.0,8.0,22.0,8.0,2.0,2.0,16.0,8.0,8.0,4.0,13.0,14.0,18.0,1.0,22.0,1.0,19.0,2.0,16.0,8.0,32.0,4.0
train,066_2_c3_001598,1.0,4.0,5.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,7.0,5.0,11.0,7.0,10.0,11.0,5.0,3.0,16.0,20.0,17.0,5.0,1.0,18.0,2.0,16.0,6.0,1.0,20.0,13.0,2.0,2.0,16.0,21.0,15.0,3.0,13.0,14.0,18.0,13.0,11.0,13.0,19.0,2.0,16.0,39.0,15.0,5.0
train,066_2_c8_001599,4.0,3.0,1.0,4.0,1.0,3.0,7.0,4.0,3.0,5.0,4.0,2.0,9.0,15.0,9.0,15.0,11.0,1.0,5.0,16.0,13.0,13.0,12.0,13.0,14.0,22.0,16.0,21.0,19.0,9.0,14.0,1.0,6.0,10.0,17.0,9.0,17.0,33.0,5.0,5.0,29.0,12.0,12.0,24.0,39.0,23.0,35.0,23.0
train,066_2_c8_001600,4.0,3.0,1.0,2.0,2.0,2.0,7.0,4.0,3.0,4.0,5.0,3.0,13.0,10.0,12.0,1.0,1.0,14.0,3.0,7.0,20.0,11.0,11.0,8.0,4.0,6.0,21.0,19.0,3.0,10.0,4.0,1.0,5.0,3.0,30.0,8.0,20.0,33.0,7.0,32.0,13.0,29.0,6.0,24.0,23.0,40.0,5.0,2.0
train,066_2_c8_001601,4.0,3.0,1.0,4.0,1.0,3.0,7.0,4.0,3.0,5.0,4.0,2.0,3.0,15.0,5.0,12.0,8.0,6.0,10.0,18.0,10.0,3.0,18.0,4.0,5.0,22.0,9.0,14.0,24.0,9.0,5.0,15.0,25.0,9.0,4.0,10.0,2.0,13.0,27.0,15.0,18.0,22.0,12.0,23.0,11.0,16.0,11.0,3.0
train,066_2_c8_001602,3.0,1.0,2.0,1.0,3.0,4.0,4.0,8.0,8.0,9.0,2.0,4.0,12.0,4.0,14.0,8.0,3.0,2.0,4.0,5.0,5.0,19.0,9.0,19.0,10.0,15.0,7.0,6.0,2.0,4.0,10.0,7.0,10.0,7.0,5.0,29.0,23.0,16.0,8.0,12.0,20.0,14.0,8.0,32.0,40.0,12.0,4.0,30.0
train,069_1_c2_014814,1.0,4.0,5.0,1.0,3.0,4.0,2.0,1.0,1.0,3.0,7.0,5.0,14.0,7.0,2.0,11.0,5.0,3.0,2.0,17.0,2.0,5.0,1.0,11.0,6.0,2.0,23.0,5.0,5.0,7.0,6.0,11.0,20.0,1.0,12.0,20.0,6.0,5.0,23.0,2.0,33.0,2.0,21.0,22.0,3.0,3.0,1.0,8.0
train,069_1_c2_014815,1.0,4.0,5.0,1.0,3.0,4.0,2.0,1.0,1.0,3.0,7.0,5.0,14.0,7.0,2.0,11.0,5.0,3.0,2.0,17.0,2.0,5.0,1.0,11.0,6.0,2.0,23.0,5.0,5.0,7.0,6.0,11.0,20.0,1.0,12.0,20.0,6.0,5.0,23.0,2.0,33.0,2.0,21.0,22.0,3.0,3.0,1.0,8.0
train,069_1_c2_014816,1.0,4.0,5.0,1.0,3.0,4.0,2.0,1.0,1.0,3.0,7.0,5.0,14.0,7.0,2.0,11.0,5.0,3.0,2.0,17.0,2.0,5.0,1.0,11.0,6.0,2.0,23.0,5.0,5.0,7.0,6.0,11.0,20.0,1.0,12.0,20.0,6.0,5.0,23.0,2.0,33.0,2.0,21.0,22.0,3.0,3.0,1.0,8.0
train,069_1_c2_014817,3.0,1.0,2.0,3.0,4.0,5.0,8.0,5.0,4.0,8.0,3.0,6.0,10.0,12.0,6.0,14.0,2.0,15.0,9.0,1.0,1.0,9.0,3.0,2.0,1.0,4.0,4.0,10.0,8.0,2.0,1.0,14.0,18.0,14.0,2.0,2.0,26.0,17.0,22.0,8.0,32.0,23.0,14.0,7.0,17.0,2.0,3.0,17.0
train,069_1_c2_014818,1.0,4.0,5.0,3.0,4.0,5.0,2.0,9.0,10.0,8.0,3.0,6.0,2.0,6.0,15.0,14.0,2.0,15.0,15.0,4.0,11.0,9.0,3.0,2.0,20.0,11.0,24.0,10.0,8.0,2.0,20.0,30.0,8.0,14.0,2.0,2.0,10.0,28.0,10.0,28.0,12.0,23.0,9.0,4.0,26.0,2.0,3.0,17.0
train,069_1_c2_014819,1.0,4.0,5.0,3.0,4.0,5.0,2.0,1.0,1.0,8.0,3.0,6.0,14.0,7.0,2.0,5.0,14.0,5.0,2.0,20.0,2.0,2.0,13.0,7.0,6.0,16.0,23.0,8.0,22.0,8.0,6.0,2.0,20.0,30.0,16.0,16.0,32.0,14.0,13.0,16.0,34.0,5.0,21.0,2.0,3.0,33.0,13.0,18.0
train,069_1_c2_014820,4.0,3.0,1.0,3.0,4.0,5.0,7.0,4.0,3.0,5.0,4.0,2.0,3.0,15.0,5.0,15.0,11.0,1.0,10.0,18.0,10.0,3.0,18.0,4.0,5.0,22.0,9.0,14.0,24.0,9.0,5.0,15.0,25.0,22.0,4.0,10.0,2.0,13.0,27.0,15.0,18.0,22.0,12.0,23.0,11.0,29.0,11.0,3.0
train,069_1_c2_014821,1.0,4.0,5.0,3.0,4.0,5.0,2.0,1.0,1.0,8.0,3.0,6.0,14.0,7.0,2.0,5.0,14.0,5.0,2.0,17.0,2.0,2.0,13.0,7.0,6.0,2.0,23.0,8.0,22.0,8.0,6.0,11.0,20.0,30.0,16.0,16.0,6.0,5.0,23.0,16.0,34.0,5.0,21.0,22.0,27.0,33.0,13.0,18.0
train,069_1_c2_014822,1.0,4.0,5.0,1.0,3.0,4.0,2.0,10.0,1.0,3.0,7.0,5.0,14.0,3.0,2.0,11.0,13.0,3.0,1.0,19.0,15.0,16.0,15.0,1.0,22.0,9.0,3.0,22.0,12.0,25.0,22.0,24.0,28.0,28.0,25.0,25.0,25.0,31.0,31.0,30.0,21.0,21.0,16.0,6.0,29.0,25.0,24.0,35.0
train,069_1_c2_014823,1.0,4.0,5.0,3.0,4.0,5.0,2.0,10.0,1.0,8.0,3.0,6.0,14.0,3.0,2.0,5.0,14.0,5.0,2.0,19.0,2.0,2.0,13.0,7.0,6.0,9.0,3.0,8.0,22.0,8.0,6.0,24.0,20.0,30.0,16.0,16.0,25.0,31.0,31.0,16.0,34.0,5.0,17.0,6.0,29.0,33.0,13.0,18.0
train,069_1_c3_014824,1.0,4.0,5.0,1.0,3.0,4.0,2.0,1.0,1.0,3.0,7.0,5.0,14.0,7.0,2.0,11.0,5.0,3.0,2.0,17.0,2.0,5.0,1.0,11.0,6.0,2.0,23.0,5.0,5.0,7.0,6.0,11.0,20.0,1.0,12.0,20.0,6.0,5.0,23.0,2.0,33.0,2.0,21.0,22.0,27.0,3.0,1.0,8.0
train,069_1_c3_014825,1.0,4.0,5.0,1.0,3.0,4.0,2.0,1.0,1.0,3.0,7.0,5.0,14.0,7.0,2.0,11.0,5.0,3.0,2.0,17.0,2.0,5.0,1.0,11.0,6.0,2.0,23.0,5.0,5.0,7.0,6.0,11.0,20.0,1.0,12.0,20.0,6.0,5.0,23.0,2.0,33.0,2.0,21.0,22.0,27.0,3.0,1.0,8.0
train,069_1_c3_014826,1.0,4.0,5.0,3.0,4.0,5.0,2.0,1.0,1.0,8.0,3.0,6.0,14.0,7.0,2.0,5.0,14.0,5.0,2.0,17.0,2.0,2.0,13.0,7.0,6.0,2.0,23.0,8.0,22.0,8.0,6.0,11.0,20.0,30.0,16.0,16.0,6.0,5.0,23.0,16.0,34.0,5.0,21.0,22.0,3.0,33.0,13.0,18.0
train,069_1_c3_014827,1.0,4.0,5.0,1.0,3.0,4.0,2.0,1.0,1.0,3.0,7.0,5.0,14.0,7.0,2.0,11.0,5.0,3.0,2.0,17.0,2.0,5.0,1.0,11.0,6.0,2.0,23.0,5.0,5.0,7.0,6.0,11.0,20.0,1.0,12.0,20.0,6.0,5.0,23.0,2.0,33.0,2.0,21.0,22.0,27.0,3.0,1.0,8.0
train,069_1_c3_014828,1.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,7.0,8.0,8.0,11.0,7.0,2.0,3.0,7.0,7.0,16.0,20.0,17.0,10.0,16.0,3.0,2.0,16.0,6.0,23.0,7.0,20.0,2.0,2.0,16.0,6.0,19.0,22.0,13.0,14.0,18.0,24.0,24.0,19.0,19.0,2.0,16.0,15.0,27.0,1.0
train,069_1_c8_014829,1.0,4.0,5.0,3.0,4.0,5.0,2.0,9.0,1.0,8.0,3.0,6.0,14.0,6.0,2.0,14.0,2.0,15.0,2.0,17.0,2.0,2.0,13.0,2.0,6.0,2.0,23.0,10.0,8.0,2.0,6.0,11.0,20.0,30.0,16.0,16.0,6.0,5.0,23.0,16.0,2.0,5.0,21.0,11.0,27.0,32.0,13.0,18.0
train,069_1_c8_014830,1.0,4.0,5.0,3.0,4.0,5.0,2.0,9.0,10.0,8.0,3.0,6.0,2.0,6.0,15.0,14.0,2.0,15.0,15.0,4.0,11.0,9.0,3.0,2.0,20.0,11.0,24.0,10.0,8.0,2.0,29.0,30.0,8.0,14.0,2.0,2.0,10.0,28.0,14.0,8.0,32.0,23.0,9.0,11.0,2.0,2.0,3.0,17.0
train,069_1_c8_014831,1.0,4.0,5.0,3.0,4.0,5.0,2.0,9.0,10.0,8.0,3.0,6.0,2.0,6.0,15.0,14.0,2.0,15.0,15.0,4.0,11.0,9.0,3.0,2.0,20.0,11.0,24.0,10.0,8.0,2.0,20.0,30.0,8.0,14.0,2.0,2.0,10.0,28.0,10.0,28.0,12.0,23.0,9.0,4.0,26.0,2.0,3.0,17.0
train,069_1_c8_014832,2.0,2.0,4.0,5.0,5.0,1.0,6.0,7.0,6.0,1.0,8.0,8.0,4.0,2.0,3.0,7.0,15.0,13.0,17.0,15.0,6.0,18.0,20.0,17.0,7.0,8.0,14.0,25.0,25.0,24.0,7.0,5.0,2.0,16.0,27.0,24.0,3.0,29.0,4.0,10.0,15.0,16.0,20.0,16.0,31.0,7.0,8.0,28.0
train,069_1_c8_014833,3.0,1.0,2.0,5.0,5.0,1.0,3.0,3.0,2.0,7.0,8.0,8.0,1.0,8.0,11.0,3.0,7.0,7.0,7.0,9.0,12.0,4.0,6.0,14.0,9.0,5.0,1.0,9.0,17.0,6.0,9.0,6.0,9.0,29.0,20.0,5.0,12.0,8.0,9.0,10.0,7.0,15.0,32.0,15.0,4.0,30.0,29.0,9.0
train,069_1_c8_014834,3.0,5.0,2.0,1.0,3.0,4.0,10.0,2.0,4.0,3.0,7.0,5.0,6.0,11.0,7.0,1.0,1.0,14.0,11.0,6.0,7.0,11.0,11.0,19.0,3.0,1.0,20.0,19.0,3.0,10.0,3.0,13.0,7.0,7.0,5.0,29.0,4.0,3.0,29.0,12.0,20.0,14.0,38.0,9.0,35.0,12.0,4.0,30.0
train,069_1_c8_014835,3.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,5.0,3.0,1.0,8.0,11.0,1.0,1.0,14.0,7.0,9.0,12.0,11.0,11.0,8.0,9.0,5.0,1.0,19.0,3.0,10.0,9.0,6.0,9.0,3.0,30.0,8.0,12.0,8.0,29.0,32.0,13.0,29.0,32.0,20.0,4.0,40.0,5.0,2.0
train,069_1_c8_014836,3.0,1.0,2.0,4.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,9.0,1.0,8.0,11.0,7.0,15.0,13.0,7.0,9.0,12.0,18.0,20.0,17.0,9.0,5.0,1.0,25.0,23.0,18.0,9.0,6.0,9.0,26.0,11.0,18.0,12.0,8.0,9.0,33.0,30.0,17.0,32.0,20.0,4.0,18.0,23.0,33.0
train,070_1_c11_016692,5.0,5.0,3.0,2.0,2.0,2.0,10.0,2.0,7.0,4.0,5.0,3.0,6.0,11.0,7.0,13.0,12.0,4.0,11.0,6.0,7.0,7.0,4.0,9.0,23.0,1.0,8.0,7.0,10.0,17.0,23.0,13.0,19.0,27.0,21.0,13.0,5.0,9.0,34.0,25.0,9.0,28.0,37.0,9.0,19.0,14.0,10.0,21.0
train,070_1_c11_016694,3.0,1.0,2.0,4.0,1.0,3.0,4.0,8.0,8.0,9.0,2.0,4.0,12.0,4.0,14.0,2.0,3.0,2.0,4.0,5.0,5.0,1.0,9.0,6.0,10.0,15.0,7.0,6.0,2.0,4.0,10.0,7.0,10.0,15.0,23.0,7.0,9.0,16.0,30.0,17.0,4.0,32.0,36.0,19.0,5.0,6.0,31.0,25.0
train,070_1_c11_016695,3.0,1.0,2.0,4.0,1.0,3.0,4.0,8.0,8.0,9.0,2.0,4.0,12.0,4.0,14.0,2.0,3.0,2.0,4.0,5.0,5.0,1.0,9.0,6.0,10.0,15.0,7.0,6.0,2.0,4.0,10.0,7.0,10.0,15.0,23.0,7.0,23.0,16.0,8.0,17.0,4.0,32.0,8.0,32.0,40.0,6.0,31.0,25.0
train,070_1_c11_016696,3.0,1.0,2.0,1.0,3.0,4.0,8.0,5.0,4.0,3.0,7.0,5.0,10.0,12.0,6.0,11.0,5.0,3.0,9.0,1.0,1.0,5.0,1.0,11.0,1.0,4.0,4.0,5.0,5.0,7.0,1.0,14.0,18.0,1.0,12.0,20.0,26.0,17.0,22.0,2.0,33.0,2.0,14.0,7.0,17.0,3.0,1.0,8.0
train,070_1_c11_016697,1.0,4.0,5.0,1.0,3.0,4.0,2.0,10.0,1.0,1.0,7.0,5.0,14.0,3.0,2.0,7.0,15.0,13.0,19.0,10.0,2.0,18.0,20.0,17.0,16.0,19.0,25.0,24.0,25.0,24.0,16.0,17.0,29.0,16.0,27.0,24.0,27.0,30.0,35.0,23.0,15.0,16.0,17.0,27.0,33.0,38.0,37.0,28.0
train,070_1_c11_016698,2.0,2.0,4.0,3.0,4.0,5.0,6.0,7.0,6.0,6.0,6.0,7.0,4.0,13.0,3.0,4.0,9.0,10.0,17.0,15.0,6.0,20.0,7.0,5.0,7.0,8.0,14.0,12.0,1.0,11.0,7.0,19.0,2.0,17.0,13.0,15.0,3.0,10.0,4.0,9.0,35.0,4.0,28.0,5.0,31.0,13.0,20.0,6.0
train,070_1_c11_016699,5.0,5.0,3.0,2.0,2.0,2.0,10.0,2.0,7.0,4.0,5.0,3.0,6.0,11.0,7.0,1.0,1.0,14.0,11.0,6.0,7.0,11.0,11.0,8.0,23.0,1.0,8.0,19.0,3.0,10.0,23.0,13.0,19.0,3.0,30.0,8.0,5.0,9.0,34.0,32.0,9.0,29.0,37.0,9.0,19.0,40.0,5.0,21.0
train,070_1_c11_016700,5.0,5.0,3.0,2.0,2.0,2.0,10.0,2.0,7.0,4.0,5.0,3.0,6.0,11.0,7.0,1.0,1.0,14.0,11.0,6.0,4.0,11.0,11.0,8.0,23.0,17.0,8.0,19.0,3.0,10.0,23.0,13.0,19.0,3.0,30.0,8.0,5.0,18.0,6.0,32.0,9.0,29.0,11.0,34.0,19.0,40.0,5.0,21.0
train,070_1_c11_016701,3.0,1.0,2.0,1.0,3.0,4.0,8.0,5.0,4.0,3.0,7.0,5.0,10.0,12.0,6.0,11.0,5.0,3.0,9.0,1.0,1.0,5.0,1.0,18.0,1.0,4.0,4.0,1.0,20.0,13.0,1.0,14.0,3.0,21.0,3.0,17.0,30.0,32.0,3.0,13.0,3.0,13.0,3.0,13.0,9.0,39.0,15.0,39.0
